240,896.769
245,1070.408
250,1269.099
255,1495.163
260,1752.143
265,2040.879
270,2364.618
273,2985.408
275,3611.541
280,5887.622
285,9934.184
290,17667.881
295,32398.004
300,56755.684
305,92136.563
310,139429.453
315,199304.500
