240,896.769
245,1070.408
250,1269.099
255,1495.163
260,1752.143
265,2040.879
270,2364.618
273,3048.666
275,3689.422
280,6023.214
285,10191.161
290,18187.262
295,33365.664
300,58280.160
305,94284.297
310,142251.297
315,202823.953
